response_id,item,domain,scorer_type,llm_1,llm_2,llm_3,llm_avg,model_size,model_name,rubric_type
173,3,ELA,basic,1,1,1,1,New,OpenAI o3,Empty
21,1,ELA,basic,1,1,1,1,New,Gemini 2.5 Pro,Empty
489,7,ELA,criteria,1,0,0,0,New,OpenAI o4 Mini,Criteria Only
457,16,Math,criteria,0,0,0,0,New,OpenAI o3,Criteria Only
273,4,ELA,criteria_examples,1,1,1,1,New,OpenAI o3,Full
75,11,Math,basic,1,1,1,1,New,OpenAI o4 Mini,Empty
320,14,Math,basic,1,1,1,1,New,Claude 4.0 Sonnet,Empty
671,9,ELA,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
450,16,Math,criteria,0,0,0,0,New,Gemini 2.5 Pro,Criteria Only
96,2,ELA,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
529,17,Math,criteria,0,0,0,0,New,Claude 4.0 Sonnet,Criteria Only
530,17,Math,criteria_examples,0,0,0,0,New,OpenAI o4 Mini,Full
324,5,ELA,criteria_examples,0,0,0,0,New,OpenAI o3,Full
116,2,ELA,criteria_examples,1,1,1,1,New,OpenAI o3,Full
786,20,Math,criteria,1,1,1,1,New,Claude 4.0 Sonnet,Criteria Only
17,1,ELA,criteria_examples,0,0,0,0,New,OpenAI o4 Mini,Full
192,3,ELA,basic,1,1,1,1,New,OpenAI o3,Empty
756,10,ELA,criteria,1,1,1,1,New,OpenAI o3,Criteria Only
709,19,Math,basic,1,1,1,1,New,OpenAI o4 Mini,Empty
645,9,ELA,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
200,3,ELA,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
33,1,ELA,basic,1,1,1,1,New,Claude 4.0 Sonnet,Empty
591,8,ELA,basic,1,1,1,1,New,Claude 4.0 Sonnet,Empty
779,20,Math,criteria_examples,0,0,0,0,New,Gemini 2.5 Pro,Full
262,4,ELA,criteria_examples,1,1,1,1,New,OpenAI o3,Full
59,11,Math,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
513,7,ELA,criteria,1,1,1,1,New,OpenAI o3,Criteria Only
128,12,Math,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
274,4,ELA,basic,1,1,1,1,New,Claude 4.0 Sonnet,Empty
615,18,Math,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
55,11,Math,criteria,0,0,0,0,New,OpenAI o3,Criteria Only
13,1,ELA,criteria,0,0,0,0,New,OpenAI o3,Criteria Only
303,14,Math,basic,1,1,1,1,New,OpenAI o4 Mini,Empty
577,8,ELA,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
323,5,ELA,basic,0,0,0,0,New,Claude 4.0 Sonnet,Empty
224,13,Math,criteria,1,1,1,1,New,Gemini 2.5 Pro,Criteria Only
530,17,Math,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
497,7,ELA,criteria_examples,0,0,0,0,New,OpenAI o4 Mini,Full
50,11,Math,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
441,16,Math,criteria,0,0,0,0,New,Gemini 2.5 Pro,Criteria Only
519,7,ELA,basic,1,1,1,1,New,OpenAI o4 Mini,Empty
200,3,ELA,criteria_examples,1,1,1,1,New,Gemini 2.5 Pro,Full
243,4,ELA,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
765,20,Math,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
23,1,ELA,criteria_examples,1,1,1,1,New,OpenAI o3,Full
192,3,ELA,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
740,10,ELA,basic,0,0,0,0,New,Claude 4.0 Sonnet,Empty
121,12,Math,basic,0,0,0,0,New,OpenAI o3,Empty
379,15,Math,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
506,7,ELA,criteria_examples,1,1,1,1,New,Gemini 2.5 Pro,Full
446,16,Math,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
32,1,ELA,basic,1,1,1,1,New,Claude 4.0 Sonnet,Empty
209,13,Math,criteria_examples,0,0,0,0,New,Gemini 2.5 Pro,Full
17,1,ELA,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
466,16,Math,basic,1,1,1,1,New,Gemini 2.5 Pro,Empty
753,10,ELA,basic,1,1,1,1,New,Claude 4.0 Sonnet,Empty
159,12,Math,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
350,5,ELA,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
238,13,Math,criteria,1,1,1,1,New,OpenAI o4 Mini,Criteria Only
130,12,Math,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
411,6,ELA,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
386,15,Math,criteria_examples,1,1,1,1,New,OpenAI o3,Full
281,14,Math,basic,0,0,0,0,New,Claude 4.0 Sonnet,Empty
753,10,ELA,criteria,1,1,1,1,New,Claude 4.0 Sonnet,Criteria Only
304,14,Math,criteria,1,1,1,1,New,OpenAI o3,Criteria Only
515,7,ELA,criteria,1,1,1,1,New,OpenAI o3,Criteria Only
591,8,ELA,basic,1,1,1,1,New,OpenAI o3,Empty
290,14,Math,criteria_examples,0,0,0,0,New,OpenAI o4 Mini,Full
430,6,ELA,criteria,1,1,1,1,New,OpenAI o3,Criteria Only
13,1,ELA,criteria,0,0,0,0,New,Claude 4.0 Sonnet,Criteria Only
325,5,ELA,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
486,7,ELA,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
137,12,Math,criteria,0,0,0,0,New,Gemini 2.5 Pro,Criteria Only
641,9,ELA,criteria_examples,0,0,0,0,New,Gemini 2.5 Pro,Full
519,7,ELA,basic,1,1,1,1,New,OpenAI o3,Empty
304,14,Math,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
415,6,ELA,criteria_examples,0,0,0,0,New,Gemini 2.5 Pro,Full
263,4,ELA,basic,0,0,1,0,New,OpenAI o3,Empty
38,1,ELA,criteria_examples,1,1,1,1,New,OpenAI o4 Mini,Full
717,19,Math,basic,1,1,1,1,New,OpenAI o4 Mini,Empty
305,14,Math,basic,1,1,1,1,New,OpenAI o4 Mini,Empty
247,4,ELA,criteria,0,0,0,0,New,Claude 4.0 Sonnet,Criteria Only
100,2,ELA,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
442,16,Math,criteria,0,0,0,0,New,Claude 4.0 Sonnet,Criteria Only
531,17,Math,criteria,0,0,0,0,New,OpenAI o3,Criteria Only
662,9,ELA,criteria_examples,1,1,1,1,New,Gemini 2.5 Pro,Full
162,3,ELA,criteria_examples,0,1,0,0,New,Claude 4.0 Sonnet,Full
504,7,ELA,criteria,1,1,1,1,New,Gemini 2.5 Pro,Criteria Only
211,13,Math,basic,0,0,0,0,New,OpenAI o3,Empty
147,12,Math,basic,1,1,1,1,New,OpenAI o4 Mini,Empty
40,1,ELA,basic,1,1,1,1,New,OpenAI o3,Empty
610,18,Math,basic,1,1,1,1,New,OpenAI o3,Empty
380,15,Math,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
298,14,Math,criteria,0,0,0,0,New,Gemini 2.5 Pro,Criteria Only
419,6,ELA,criteria_examples,0,0,0,0,New,OpenAI o4 Mini,Full
82,2,ELA,criteria,0,0,0,0,New,Claude 4.0 Sonnet,Criteria Only
117,2,ELA,criteria_examples,0,0,0,0,New,OpenAI o4 Mini,Full
334,5,ELA,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
327,5,ELA,basic,1,0,0,0,New,Gemini 2.5 Pro,Empty
592,8,ELA,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
586,8,ELA,basic,1,1,1,1,New,Gemini 2.5 Pro,Empty
156,12,Math,criteria,1,1,1,1,New,OpenAI o4 Mini,Criteria Only
563,8,ELA,criteria,0,0,0,0,New,OpenAI o3,Criteria Only
371,15,Math,criteria_examples,0,0,0,0,New,OpenAI o3,Full
770,20,Math,criteria,0,0,0,0,New,OpenAI o3,Criteria Only
122,12,Math,criteria,0,0,0,0,New,Claude 4.0 Sonnet,Criteria Only
300,14,Math,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
72,11,Math,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
109,2,ELA,criteria_examples,1,1,1,1,New,OpenAI o4 Mini,Full
742,10,ELA,criteria,1,1,1,1,New,OpenAI o3,Criteria Only
692,19,Math,criteria,0,0,0,0,New,OpenAI o3,Criteria Only
94,2,ELA,basic,0,0,0,0,New,OpenAI o3,Empty
578,8,ELA,basic,1,1,0,1,New,OpenAI o4 Mini,Empty
736,10,ELA,criteria,0,0,0,0,New,Gemini 2.5 Pro,Criteria Only
350,5,ELA,criteria,1,1,1,1,New,OpenAI o4 Mini,Criteria Only
37,1,ELA,criteria,1,1,1,1,New,OpenAI o4 Mini,Criteria Only
538,17,Math,basic,0,0,0,0,New,OpenAI o3,Empty
53,11,Math,criteria,0,0,0,0,New,Claude 4.0 Sonnet,Criteria Only
424,6,ELA,basic,1,1,1,1,New,OpenAI o3,Empty
148,12,Math,criteria_examples,1,1,1,1,New,OpenAI o4 Mini,Full
208,13,Math,criteria_examples,0,0,0,0,New,Gemini 2.5 Pro,Full
29,1,ELA,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
704,19,Math,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
279,4,ELA,criteria_examples,1,1,1,1,New,OpenAI o4 Mini,Full
59,11,Math,basic,0,0,0,0,New,Claude 4.0 Sonnet,Empty
562,8,ELA,basic,0,0,0,0,New,Claude 4.0 Sonnet,Empty
473,16,Math,criteria,1,1,1,1,New,Gemini 2.5 Pro,Criteria Only
236,13,Math,criteria,1,1,1,1,New,OpenAI o4 Mini,Criteria Only
188,3,ELA,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
299,14,Math,basic,0,0,0,0,New,OpenAI o3,Empty
155,12,Math,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
662,9,ELA,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
310,14,Math,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
56,11,Math,criteria_examples,0,0,0,0,New,OpenAI o4 Mini,Full
465,16,Math,basic,1,1,1,1,New,OpenAI o3,Empty
562,8,ELA,criteria,0,0,0,0,New,Gemini 2.5 Pro,Criteria Only
775,20,Math,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
584,8,ELA,criteria,1,1,1,1,New,OpenAI o4 Mini,Criteria Only
167,3,ELA,criteria,0,0,0,0,New,Claude 4.0 Sonnet,Criteria Only
33,1,ELA,criteria,1,1,1,1,New,Claude 4.0 Sonnet,Criteria Only
76,11,Math,criteria_examples,1,1,1,1,New,Gemini 2.5 Pro,Full
207,13,Math,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
236,13,Math,basic,1,1,1,1,New,OpenAI o4 Mini,Empty
104,2,ELA,basic,1,1,1,1,New,OpenAI o3,Empty
42,11,Math,criteria_examples,0,0,0,0,New,OpenAI o4 Mini,Full
444,16,Math,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
378,15,Math,criteria_examples,0,0,0,0,New,Gemini 2.5 Pro,Full
201,13,Math,criteria,0,0,0,0,New,Claude 4.0 Sonnet,Criteria Only
738,10,ELA,criteria,0,0,0,0,New,Gemini 2.5 Pro,Criteria Only
309,14,Math,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
718,19,Math,criteria,1,1,1,1,New,Gemini 2.5 Pro,Criteria Only
715,19,Math,basic,1,1,1,1,New,OpenAI o3,Empty
541,17,Math,criteria,1,1,1,1,New,Claude 4.0 Sonnet,Criteria Only
263,4,ELA,criteria,1,1,1,1,New,Gemini 2.5 Pro,Criteria Only
477,16,Math,basic,1,1,1,1,New,Gemini 2.5 Pro,Empty
146,12,Math,criteria_examples,1,1,1,1,New,OpenAI o3,Full
643,9,ELA,basic,0,0,0,0,New,OpenAI o3,Empty
138,12,Math,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
750,10,ELA,basic,1,1,1,1,New,OpenAI o4 Mini,Empty
615,18,Math,criteria,0,0,0,0,New,Gemini 2.5 Pro,Criteria Only
324,5,ELA,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
645,9,ELA,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
476,16,Math,criteria,1,1,1,1,New,Claude 4.0 Sonnet,Criteria Only
131,12,Math,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
490,7,ELA,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
478,16,Math,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
292,14,Math,basic,0,0,0,0,New,OpenAI o3,Empty
236,13,Math,criteria,1,1,1,1,New,OpenAI o3,Criteria Only
293,14,Math,criteria,0,0,0,0,New,Claude 4.0 Sonnet,Criteria Only
453,16,Math,basic,0,0,0,0,New,Claude 4.0 Sonnet,Empty
261,4,ELA,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
420,6,ELA,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
39,1,ELA,criteria_examples,1,1,1,1,New,Gemini 2.5 Pro,Full
546,17,Math,criteria,1,1,1,1,New,OpenAI o4 Mini,Criteria Only
14,1,ELA,criteria,0,0,0,0,New,OpenAI o3,Criteria Only
142,12,Math,criteria,1,1,1,1,New,OpenAI o4 Mini,Criteria Only
113,2,ELA,criteria,1,1,1,1,New,OpenAI o4 Mini,Criteria Only
714,19,Math,criteria,1,1,1,1,New,Gemini 2.5 Pro,Criteria Only
792,20,Math,basic,1,1,1,1,New,OpenAI o4 Mini,Empty
541,17,Math,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
304,14,Math,basic,1,1,1,1,New,Claude 4.0 Sonnet,Empty
249,4,ELA,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
345,5,ELA,criteria_examples,1,1,1,1,New,OpenAI o3,Full
151,12,Math,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
96,2,ELA,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
483,7,ELA,criteria_examples,0,0,0,0,New,Gemini 2.5 Pro,Full
588,8,ELA,basic,1,1,0,1,New,OpenAI o4 Mini,Empty
693,19,Math,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
644,9,ELA,criteria_examples,0,0,0,0,New,OpenAI o3,Full
552,17,Math,basic,1,1,1,1,New,Gemini 2.5 Pro,Empty
503,7,ELA,basic,1,1,1,1,New,OpenAI o3,Empty
277,4,ELA,basic,0,0,0,0,New,Claude 4.0 Sonnet,Empty
559,17,Math,criteria_examples,1,1,1,1,New,OpenAI o4 Mini,Full
540,17,Math,criteria,0,0,0,0,New,Claude 4.0 Sonnet,Criteria Only
800,20,Math,criteria,1,1,1,1,New,Gemini 2.5 Pro,Criteria Only
521,17,Math,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
780,20,Math,criteria_examples,0,0,0,0,New,OpenAI o3,Full
254,4,ELA,basic,0,0,0,0,New,OpenAI o3,Empty
561,8,ELA,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
489,7,ELA,criteria,0,0,0,0,New,Claude 4.0 Sonnet,Criteria Only
204,13,Math,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
141,12,Math,criteria_examples,1,1,1,1,New,Gemini 2.5 Pro,Full
770,20,Math,basic,0,0,0,0,New,Claude 4.0 Sonnet,Empty
503,7,ELA,basic,1,0,1,1,New,Gemini 2.5 Pro,Empty
37,1,ELA,criteria,1,1,1,1,New,Gemini 2.5 Pro,Criteria Only
55,11,Math,criteria_examples,0,0,0,0,New,OpenAI o4 Mini,Full
348,5,ELA,basic,1,1,1,1,New,OpenAI o4 Mini,Empty
14,1,ELA,criteria,0,0,0,0,New,Claude 4.0 Sonnet,Criteria Only
433,6,ELA,basic,1,1,1,1,New,Gemini 2.5 Pro,Empty
524,17,Math,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
146,12,Math,criteria,1,1,1,1,New,OpenAI o3,Criteria Only
442,16,Math,criteria_examples,0,0,0,0,New,OpenAI o4 Mini,Full
428,6,ELA,criteria,1,1,1,1,New,Claude 4.0 Sonnet,Criteria Only
373,15,Math,basic,0,0,0,0,New,OpenAI o3,Empty
166,3,ELA,criteria_examples,0,0,0,0,New,OpenAI o3,Full
453,16,Math,criteria,0,0,0,0,New,Claude 4.0 Sonnet,Criteria Only
522,17,Math,criteria_examples,0,0,0,0,New,OpenAI o3,Full
131,12,Math,criteria,0,0,0,0,New,Gemini 2.5 Pro,Criteria Only
650,9,ELA,criteria,0,0,0,0,New,OpenAI o3,Criteria Only
682,19,Math,criteria_examples,0,0,0,0,New,OpenAI o4 Mini,Full
568,8,ELA,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
325,5,ELA,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
575,8,ELA,criteria_examples,0,0,0,0,New,Gemini 2.5 Pro,Full
370,15,Math,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
366,15,Math,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
539,17,Math,criteria,0,0,0,0,New,Gemini 2.5 Pro,Criteria Only
658,9,ELA,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
357,5,ELA,criteria_examples,1,1,1,1,New,OpenAI o3,Full
67,11,Math,criteria_examples,1,1,1,1,New,OpenAI o4 Mini,Full
412,6,ELA,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
794,20,Math,basic,1,1,1,1,New,OpenAI o3,Empty
779,20,Math,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
368,15,Math,criteria,0,0,0,0,New,Claude 4.0 Sonnet,Criteria Only
674,9,ELA,criteria,1,1,1,1,New,OpenAI o3,Criteria Only
605,18,Math,criteria,0,0,0,0,New,OpenAI o3,Criteria Only
669,9,ELA,criteria,1,1,1,1,New,OpenAI o3,Criteria Only
478,16,Math,basic,1,1,1,1,New,Claude 4.0 Sonnet,Empty
756,10,ELA,criteria_examples,1,1,1,1,New,Gemini 2.5 Pro,Full
72,11,Math,criteria,1,1,1,1,New,Gemini 2.5 Pro,Criteria Only
507,7,ELA,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
484,7,ELA,criteria_examples,0,0,0,0,New,OpenAI o4 Mini,Full
558,17,Math,criteria_examples,1,1,1,1,New,OpenAI o3,Full
730,10,ELA,criteria_examples,0,0,0,0,New,OpenAI o3,Full
138,12,Math,criteria,0,0,0,0,New,Claude 4.0 Sonnet,Criteria Only
246,4,ELA,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
422,6,ELA,criteria,1,1,1,1,New,Gemini 2.5 Pro,Criteria Only
755,10,ELA,criteria_examples,1,1,1,1,New,OpenAI o3,Full
286,14,Math,criteria_examples,0,0,0,0,New,OpenAI o3,Full
129,12,Math,criteria,0,0,0,0,New,Gemini 2.5 Pro,Criteria Only
664,9,ELA,criteria,1,1,1,1,New,OpenAI o4 Mini,Criteria Only
320,14,Math,criteria_examples,1,1,1,1,New,OpenAI o3,Full
464,16,Math,basic,1,1,1,1,New,OpenAI o3,Empty
450,16,Math,criteria_examples,0,0,0,0,New,Gemini 2.5 Pro,Full
379,15,Math,criteria,0,0,0,0,New,OpenAI o3,Criteria Only
266,4,ELA,criteria_examples,0,1,0,0,New,OpenAI o4 Mini,Full
550,17,Math,criteria,1,1,1,1,New,Claude 4.0 Sonnet,Criteria Only
450,16,Math,basic,0,0,0,0,New,Claude 4.0 Sonnet,Empty
542,17,Math,criteria,1,1,1,1,New,OpenAI o3,Criteria Only
231,13,Math,basic,1,1,1,1,New,Gemini 2.5 Pro,Empty
248,4,ELA,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
187,3,ELA,criteria,1,1,1,1,New,OpenAI o3,Criteria Only
383,15,Math,criteria,1,1,1,1,New,OpenAI o3,Criteria Only
648,9,ELA,criteria_examples,0,0,0,0,New,OpenAI o3,Full
659,9,ELA,basic,0,0,0,0,New,OpenAI o3,Empty
378,15,Math,basic,0,0,0,0,New,Claude 4.0 Sonnet,Empty
452,16,Math,criteria_examples,0,0,0,0,New,Gemini 2.5 Pro,Full
394,15,Math,basic,1,1,1,1,New,Claude 4.0 Sonnet,Empty
309,14,Math,basic,1,1,1,1,New,OpenAI o3,Empty
91,2,ELA,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
198,3,ELA,criteria,1,1,1,1,New,OpenAI o3,Criteria Only
209,13,Math,basic,0,0,0,0,New,Claude 4.0 Sonnet,Empty
261,4,ELA,basic,0,0,0,0,New,OpenAI o3,Empty
407,6,ELA,criteria,0,0,0,0,New,Claude 4.0 Sonnet,Criteria Only
798,20,Math,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
432,6,ELA,criteria,1,1,1,1,New,OpenAI o4 Mini,Criteria Only
719,19,Math,basic,1,1,1,1,New,OpenAI o3,Empty
266,4,ELA,basic,1,1,1,1,New,Claude 4.0 Sonnet,Empty
774,20,Math,basic,0,0,0,0,New,OpenAI o3,Empty
498,7,ELA,criteria,0,0,0,0,New,Claude 4.0 Sonnet,Criteria Only
158,12,Math,criteria,1,1,1,1,New,Gemini 2.5 Pro,Criteria Only
302,14,Math,criteria,1,1,1,1,New,Gemini 2.5 Pro,Criteria Only
761,20,Math,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
29,1,ELA,basic,1,1,1,1,New,OpenAI o4 Mini,Empty
526,17,Math,basic,0,0,0,0,New,OpenAI o3,Empty
107,2,ELA,basic,0,1,1,1,New,OpenAI o3,Empty
770,20,Math,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
65,11,Math,criteria,1,1,1,1,New,OpenAI o4 Mini,Criteria Only
379,15,Math,criteria_examples,0,0,0,0,New,OpenAI o4 Mini,Full
114,2,ELA,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
601,18,Math,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
366,15,Math,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
771,20,Math,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
6,1,ELA,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
257,4,ELA,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
342,5,ELA,criteria,1,1,1,1,New,Gemini 2.5 Pro,Criteria Only
12,1,ELA,basic,0,0,0,0,New,OpenAI o3,Empty
701,19,Math,criteria,1,1,1,1,New,Claude 4.0 Sonnet,Criteria Only
21,1,ELA,criteria,1,1,1,1,New,OpenAI o3,Criteria Only
706,19,Math,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
419,6,ELA,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
652,9,ELA,basic,0,0,0,0,New,Claude 4.0 Sonnet,Empty
474,16,Math,criteria,1,1,1,1,New,OpenAI o3,Criteria Only
712,19,Math,criteria_examples,1,1,1,1,New,OpenAI o4 Mini,Full
12,1,ELA,criteria_examples,0,0,0,0,New,OpenAI o3,Full
437,6,ELA,criteria,1,1,1,1,New,Gemini 2.5 Pro,Criteria Only
101,2,ELA,criteria_examples,1,1,1,1,New,OpenAI o3,Full
390,15,Math,basic,1,1,1,1,New,Gemini 2.5 Pro,Empty
438,6,ELA,criteria_examples,0,0,1,0,New,Gemini 2.5 Pro,Full
692,19,Math,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
149,12,Math,basic,1,1,1,1,New,OpenAI o4 Mini,Empty
82,2,ELA,criteria_examples,0,0,0,0,New,OpenAI o4 Mini,Full
53,11,Math,basic,0,0,0,0,New,OpenAI o3,Empty
346,5,ELA,basic,1,1,1,1,New,OpenAI o3,Empty
752,10,ELA,basic,0,0,0,0,New,Claude 4.0 Sonnet,Empty
436,6,ELA,criteria_examples,1,1,1,1,New,Claude 4.0 Sonnet,Full
450,16,Math,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
483,7,ELA,basic,0,0,0,0,New,OpenAI o3,Empty
347,5,ELA,basic,1,1,1,1,New,OpenAI o3,Empty
168,3,ELA,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
160,12,Math,criteria,1,1,1,1,New,OpenAI o3,Criteria Only
489,7,ELA,criteria,0,1,0,0,New,Gemini 2.5 Pro,Criteria Only
359,5,ELA,criteria_examples,1,1,1,1,New,OpenAI o3,Full
263,4,ELA,basic,1,1,1,1,New,Gemini 2.5 Pro,Empty
563,8,ELA,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
575,8,ELA,criteria_examples,0,0,0,0,New,OpenAI o4 Mini,Full
218,13,Math,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
641,9,ELA,basic,0,0,0,0,New,Claude 4.0 Sonnet,Empty
214,13,Math,criteria,0,0,0,0,New,Gemini 2.5 Pro,Criteria Only
285,14,Math,criteria,0,0,0,0,New,OpenAI o3,Criteria Only
2,1,ELA,criteria,0,0,0,0,New,Claude 4.0 Sonnet,Criteria Only
414,6,ELA,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
149,12,Math,criteria_examples,1,1,1,1,New,Gemini 2.5 Pro,Full
220,13,Math,criteria,0,0,0,0,New,Claude 4.0 Sonnet,Criteria Only
306,14,Math,basic,1,1,1,1,New,OpenAI o3,Empty
419,6,ELA,criteria_examples,0,0,0,0,New,OpenAI o3,Full
745,10,ELA,criteria_examples,1,1,1,1,New,OpenAI o4 Mini,Full
31,1,ELA,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
709,19,Math,criteria_examples,1,1,1,1,New,OpenAI o4 Mini,Full
515,7,ELA,basic,1,1,1,1,New,OpenAI o3,Empty
455,16,Math,criteria,0,0,0,0,New,Claude 4.0 Sonnet,Criteria Only
354,5,ELA,criteria,1,1,1,1,New,OpenAI o3,Criteria Only
342,5,ELA,basic,0,0,0,0,New,OpenAI o3,Empty
279,4,ELA,criteria,1,1,1,1,New,OpenAI o3,Criteria Only
698,19,Math,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
12,1,ELA,criteria,0,0,0,0,New,OpenAI o3,Criteria Only
729,10,ELA,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
475,16,Math,criteria,1,1,1,1,New,OpenAI o3,Criteria Only
578,8,ELA,criteria_examples,0,0,0,0,New,Claude 4.0 Sonnet,Full
104,2,ELA,basic,1,1,1,1,New,Claude 4.0 Sonnet,Empty
730,10,ELA,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
508,7,ELA,basic,1,1,1,1,New,Gemini 2.5 Pro,Empty
595,8,ELA,basic,0,0,0,0,New,Claude 4.0 Sonnet,Empty
623,18,Math,criteria,1,1,1,1,New,OpenAI o4 Mini,Criteria Only
722,10,ELA,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
505,7,ELA,criteria_examples,1,1,1,1,New,OpenAI o3,Full
685,19,Math,basic,0,0,0,0,New,OpenAI o4 Mini,Empty
695,19,Math,criteria_examples,0,0,0,0,New,OpenAI o4 Mini,Full
223,13,Math,criteria_examples,1,1,1,1,New,Gemini 2.5 Pro,Full
115,2,ELA,basic,1,1,1,1,New,OpenAI o3,Empty
313,14,Math,criteria,1,1,1,1,New,Claude 4.0 Sonnet,Criteria Only
217,13,Math,basic,0,0,0,0,New,Gemini 2.5 Pro,Empty
735,10,ELA,criteria,0,0,0,0,New,OpenAI o4 Mini,Criteria Only
62,11,Math,criteria_examples,1,1,1,1,New,OpenAI o4 Mini,Full
